time,alt,vz,vx,vy,az,pre,servo,ax,ay,axr,ayr,azr,gxr,gyr,gzr,target,altr,baro,temp,state,samples
6471,247.06795,0.88097596,19.403343,8.603397,-9.537121,247.36433,55.0,-1.1077546,0.10523128,0.58198977,0.94842774,-0.27303222,1.2175972,0.023435818,31.47963,56.76906,247.04509,99103.41,22.72,3,23
6482,247.08174,0.77437186,19.391762,8.601657,-9.357992,247.34042,55.0,-1.0691763,-0.18818015,0.6610254,0.94842774,-0.21555176,1.128115,-0.35473305,31.408257,56.76906,247.04509,99103.41,22.72,3,24
6493,247.09122,0.6720327,19.382652,8.597765,-9.56768,247.33688,55.0,-0.7270051,-0.4152857,0.48139894,0.6610254,-0.30177248,0.9289106,-0.68816084,31.362452,56.76906,247.04509,99103.41,22.72,3,23
6505,247.10956,0.5643076,19.37503,8.593439,-9.556166,247.32622,55.0,-0.5591687,-0.45190787,0.53169435,0.49576905,-0.22992188,0.46978164,-1.0226538,31.305992,56.76906,247.10478,99102.75,22.72,3,24
6515,247.12341,0.46064693,19.36991,8.588126,-9.709379,247.3278,55.0,-0.4220382,-0.47028074,0.46702883,0.32332763,-0.2945874,0.09161274,-1.1100056,31.246338,56.76906,247.10478,99102.75,22.72,3,23
6527,247.13362,0.3507391,19.366222,8.584425,-9.76033,247.31851,55.0,-0.28688493,-0.28764278,0.34488282,0.07185058,-0.2083667,-0.2908172,-1.0812434,31.197334,56.76906,247.10478,99102.75,22.72,3,24
6566,247.1679,-0.048043698,19.36326,8.590254,-10.126164,247.27138,55.0,0.02943962,0.28642377,-0.30895752,0.26584718,-0.12933105,-1.2580773,0.01917476,30.99813,56.76906,247.0885,99102.914,22.72,3,30
6577,247.15868,-0.15725261,19.361282,8.5948515,-9.999499,247.25085,55.0,-0.35565978,0.44242612,-0.55324954,0.10777588,-0.20118165,-1.2357068,0.4133226,30.946999,56.76906,247.16447,99102.09,22.72,3,29
6589,247.16864,-0.27035612,19.358257,8.600474,-10.1538105,247.25008,55.0,-0.21879426,0.72246134,-0.5173242,0.6322852,-0.14370117,-1.0908308,0.77870834,30.88095,56.76906,247.21873,99101.44,22.72,3,30
6599,247.188,-0.37966624,19.354206,8.608173,-10.018198,247.25821,55.0,-0.47274452,0.7010486,-0.5388794,0.65384036,-0.20118165,-0.69987875,1.2048141,30.770164,56.76906,247.21873,99101.44,22.72,3,29
6611,247.20195,-0.4918881,19.34764,8.616927,-9.991935,247.26129,55.0,-0.6145344,0.90617794,-0.42391846,1.0059083,-0.20118165,-0.34834146,1.3699301,30.687073,56.76906,247.21873,99101.44,22.72,3,30
6621,247.21098,-0.59873235,19.338287,8.626352,-9.865279,247.25894,55.0,-0.9156757,0.79459816,-0.38799316,1.099314,-0.33769774,0.035153728,1.4168017,30.602917,56.76906,247.21873,99101.44,22.72,3,29
6633,247.21696,-0.70722413,19.32762,8.634444,-9.61105,247.25385,55.0,-1.0705031,0.7690193,-0.2586621,1.2789404,-0.27303222,0.41971418,1.3464943,30.53261,56.76906,247.21873,99101.44,22.72,3,30
6643,247.22089,-0.8104506,19.315298,8.642039,-9.414505,247.25777,55.0,-1.1770935,0.542381,-0.14370117,1.3148657,-0.2945874,0.773382,1.1675298,30.479347,56.76906,247.21873,99101.44,22.72,3,29
6655,247.23526,-0.91541713,19.30254,8.64673,-9.24718,247.27214,55.0,-1.1537209,0.3802305,0.086220704,1.3148657,-0.23710693,1.1696603,0.7275756,30.38667,56.76906,247.27843,99100.766,22.72,3,30
6665,247.23718,-1.0144719,19.28943,8.649821,-9.081028,247.24358,55.0,-1.1916826,0.20209035,0.30895752,1.3579761,-0.22992188,1.2996227,0.35579833,30.324883,56.76906,247.21873,99101.44,22.72,3,29
6676,247.24287,-1.115386,19.277021,8.65065,-9.108966,247.24287,55.0,-1.0731076,0.021014944,0.5245093,1.1424243,-0.25147706,1.3102753,-0.041545313,30.270555,56.76906,247.27843,99100.766,22.72,3,38
6688,247.25333,-1.2160889,19.265476,8.649468,-8.998864,247.25333,55.0,-0.9521643,-0.23615775,0.6322852,1.0849439,-0.2083667,1.2069446,-0.43036684,30.187464,56.76906,247.27843,99100.766,22.72,3,40
6698,247.26805,-1.3152192,19.256468,8.64503,-9.143534,247.26805,55.0,-0.82182115,-0.36116952,0.71850586,0.81191164,-0.27303222,0.99069595,-0.773382,30.084133,56.76906,247.33812,99100.11,22.72,3,39
6710,247.28798,-1.4171566,19.247425,8.640616,-9.291773,247.28798,55.0,-0.61717707,-0.5148051,0.6610254,0.6251001,-0.2945874,0.515588,-1.1249193,29.993586,56.76906,247.33812,99100.11,22.72,3,40
6721,247.30026,-1.5203348,19.240694,8.635509,-9.3450165,247.30026,55.0,-0.59042406,-0.32874763,0.7544312,0.20118165,-0.25147706,0.13422333,-1.2271847,29.954172,56.76906,247.33812,99100.11,22.72,3,40
6731,247.30145,-1.62252,19.23476,8.632123,-9.434768,247.30145,55.0,-0.5235846,-0.38042516,0.68976563,0.03592529,-0.28740233,-0.26738137,-1.2112057,29.912626,56.76906,247.26215,99100.94,22.72,3,39
6742,247.28215,-1.7279354,19.230122,8.628499,-9.601048,247.28215,55.0,-0.41667897,-0.27984217,0.44547364,-0.13651611,-0.2802173,-0.6593987,-1.0759171,29.864689,56.76906,247.26215,99100.94,22.72,3,40
6754,247.2682,-1.8340236,19.225687,8.626055,-9.632629,247.2682,55.0,-0.29479176,-0.10516179,0.2083667,-0.25147706,-0.15088624,-1.1366372,-0.6775082,29.834862,56.76906,247.26215,99100.94,22.72,3,40
6765,247.25806,-1.9410398,19.222319,8.624586,-9.692696,247.25806,55.0,-0.33076447,0.06855539,-0.07185058,-0.3161426,-0.15088624,-1.3347764,-0.30786142,29.791185,56.76906,247.27843,99100.766,22.72,3,40
6775,247.25598,-2.0460236,19.218306,8.6252575,-9.695157,247.25598,55.0,-0.49246436,0.040211894,-0.20118165,-0.366438,-0.28740233,-1.4146712,0.10439592,29.768816,56.76906,247.27843,99100.766,22.72,3,39
6787,247.25357,-2.1534338,19.212324,8.627762,-9.62185,247.25357,55.0,-0.62288684,0.23069921,-0.54606444,-0.3161426,-0.2802173,-1.3624732,0.5219796,29.732595,56.76906,247.27843,99100.766,22.72,3,40
6797,247.23378,-2.2588413,19.206974,8.630772,-9.933565,247.23378,55.0,-0.48424083,0.21691507,-0.39517823,0.12933105,-0.3520679,-1.1899004,0.90973586,29.645245,56.76906,247.21873,99101.44,22.72,3,39
6808,247.217,-2.3669405,19.198898,8.636844,-9.639903,247.217,55.0,-0.7954644,0.68760324,-0.9196875,0.46702883,-0.26584718,-0.7435546,1.361408,29.528065,56.76906,247.21873,99101.44,22.72,3,40
6820,247.19102,-2.474088,19.189941,8.643661,-9.665058,247.19102,55.0,-0.9591323,0.7588406,-0.8047266,0.8478369,-0.38799316,-0.35899413,1.5318503,29.472672,56.76906,247.16447,99102.09,22.72,3,40
6831,247.16852,-2.580625,19.178244,8.65286,-9.440644,247.16852,55.0,-1.2397933,0.8726083,-0.7975415,1.2573853,-0.46702883,0.054328486,1.5787219,29.417278,56.76906,247.16447,99102.09,22.72,3,40
6841,247.13707,-2.681569,19.16642,8.660112,-9.2915325,247.13707,55.0,-1.0836488,0.4200167,-0.61791503,1.0130932,-0.45984375,0.47297743,1.5020229,29.356558,56.76906,247.0885,99102.914,22.72,3,39
6853,247.10558,-2.783677,19.153694,8.666102,-9.103727,247.10558,55.0,-1.229012,0.67454916,-0.25147706,1.4944922,-0.40954834,0.86606,1.3134711,29.350166,56.76906,247.0885,99102.914,22.72,3,40
6864,247.08362,-2.8820186,19.139791,8.671354,-8.94252,247.08362,55.0,-1.1380756,0.312477,-0.15088624,1.3939013,-0.42391846,1.3124058,0.84688526,29.384254,56.76906,247.0885,99102.914,22.72,3,40
6874,247.07889,-2.978057,19.128036,8.674316,-8.827461,247.07889,55.0,-1.0780258,0.261312,0.19399658,1.4226416,-0.366438,1.4839134,0.43995422,29.350166,56.76906,247.16447,99102.09,22.72,3,39
6896,247.07283,-3.1598957,19.105663,8.675711,-8.443064,247.08194,0.0,-0.7791564,-0.24850553,0.48858398,1.5016773,-0.2083667,1.4295849,-0.43249738,29.232986,56.76906,247.10478,99102.75,22.72,4,83
6917,247.03734,-3.3404515,19.091593,8.667573,-8.149831,247.08194,0.0,-0.52050555,-0.87159646,1.0346484,1.6381934,-0.17962646,0.91186637,-1.1579424,29.090242,56.76906,247.04509,99103.41,22.72,4,84
6937,246.9913,-3.5252397,19.078075,8.65574,-8.922401,247.08194,0.0,-0.27621052,-0.6246182,0.9556128,0.55324954,-0.18681152,0.083090626,-1.4753913,28.930452,56.76906,246.99083,99104.07,22.72,4,83
6958,246.96577,-3.7179425,19.066767,8.650014,-9.013791,247.08194,0.0,-0.6739805,-0.28525218,0.8478369,-0.49576905,-0.45265868,-0.9821738,-1.1408982,28.98052,56.76906,247.05302,99103.27,22.71,4,84
6980,246.94049,-3.9081156,19.056402,8.646301,-8.539251,247.08194,0.0,-0.49391133,0.3690215,0.086220704,-1.4082716,0.064665526,-1.5488945,-0.406931,28.974129,56.76906,246.93365,99104.59,22.71,4,84
7001,246.89174,-4.097049,19.047447,8.644443,-9.3351,247.08194,0.0,-0.5022136,0.06998469,-0.3520679,-0.5173242,-0.30177248,-1.6064188,0.49428272,28.622591,56.76906,246.8794,99105.25,22.71,4,84
7022,246.83908,-4.2892523,19.036488,8.648298,-9.401722,247.08194,0.0,-0.600073,0.45323312,-0.8047266,0.100590825,-0.27303222,-1.139833,1.2996227,28.167723,56.76906,246.8794,99105.25,22.71,4,84
7043,246.7654,-4.4845996,19.021358,8.663473,-9.064848,247.08194,0.0,-0.7454967,0.745007,-1.0059083,0.7688013,-0.25147706,-0.36432046,1.7470337,27.575436,56.76906,246.76003,99106.56,22.71,4,84
7064,246.70798,-4.674563,19.003258,8.680482,-8.936241,247.08194,0.0,-0.8595452,0.75414217,-0.53169435,1.2861255,-0.366438,0.7137272,1.6319852,27.058783,56.76906,246.71661,99107.06,22.71,4,84
7084,246.63576,-4.8521113,18.985718,8.695539,-8.094969,247.08194,0.0,-0.7813591,0.56192565,-0.43828857,1.8896704,-0.32332763,1.4199976,1.055677,26.87236,56.76906,246.66235,99107.72,22.71,4,83
7106,246.5719,-5.023687,18.970568,8.703715,-7.8249116,247.08194,0.0,-0.6408276,0.10633081,0.13651611,2.0405567,-0.42391846,1.7449032,0.22264028,26.367426,56.76906,246.60266,99108.375,22.71,4,84
7127,246.49617,-5.195919,18.961153,8.701406,-8.232494,247.08194,0.0,-0.34320116,-0.29949734,0.55324954,1.4944922,-0.39517823,1.5904398,-0.6562029,25.726137,56.76906,246.54298,99109.03,22.71,4,84
7148,246.38588,-5.3743696,18.95473,8.69414,-8.594497,247.08194,0.0,-0.30578113,-0.4882244,0.8190967,0.94842774,-0.48858398,1.0247844,-1.3603427,25.12,56.76906,246.36934,99111.016,22.71,4,84
7197,246.18614,-5.8170967,18.944239,8.677519,-9.038951,247.08194,0.0,-0.16158855,-0.14140837,0.6610254,-0.35925293,-0.27303222,-1.010936,-1.4168017,23.890686,56.76906,246.20367,99112.82,22.7,4,85
7218,246.08546,-6.0092936,19.110043,8.751322,-18.2427,247.08194,0.0,150.15591,65.355415,2.3926246,-13.098362,163.4529,-1.7374463,-0.6018744,23.477364,56.76906,246.10057,99114.01,22.7,4,84
7239,245.90573,-6.855321,21.64576,9.949017,-44.74299,247.08194,0.0,42.56297,24.809237,-7.220984,26.354795,53.8592,-1.6820526,0.7392935,22.489862,56.76906,245.813,99117.3,22.7,4,84
7260,245.69836,-6.9944463,21.721313,9.918217,-6.7571764,247.08194,0.0,-5.1188836,-1.480452,-1.1927197,-1.6094532,-5.805527,-0.0031957934,2.0378509,20.862139,56.76906,245.56885,99120.07,22.7,4,84
7281,245.5316,-7.106882,21.648615,9.836719,-9.6694975,247.08194,0.0,-4.7158117,-4.6389523,2.7518775,-1.5304174,-5.8198977,0.20559604,1.7576864,20.334833,56.76906,245.52,99120.59,22.7,4,84
7301,245.39935,-7.276019,21.539377,9.701371,-4.49088,247.08194,0.0,-3.9492736,-10.94737,-0.76161623,-9.9081955,-8.061636,0.13528858,1.506284,20.051474,56.76906,245.40607,99121.91,22.7,4,83
7323,245.23901,-7.365064,21.406946,9.532812,-4.230172,247.08194,0.0,-9.660374,2.4812384,-2.3854394,5.5540504,-9.699829,-0.350472,1.1302456,19.885292,56.76906,245.17276,99124.55,22.7,4,84
7344,245.05328,-7.589355,21.23051,9.496353,-9.225114,247.08194,0.0,-8.560795,-2.3073926,1.8896704,-0.6610254,-8.657995,-0.4676511,0.9960223,19.494339,56.76906,244.99913,99126.52,22.7,4,84
7365,244.8775,-7.801599,21.113613,9.466071,-7.32451,247.08194,0.0,-2.0761445,1.6912344,0.7544312,2.9099488,-2.076482,-0.3888215,0.34940675,19.084213,56.76906,244.77124,99129.16,22.7,4,84
7385,244.69974,-7.956348,21.095547,9.476718,-4.9562097,247.08194,0.0,0.10945678,-0.43082696,-1.3723462,4.461921,-1.4010864,-0.49960902,0.0958738,19.013905,56.76906,244.71156,99129.81,22.7,4,83
7407,244.54883,-8.071388,21.065166,9.482516,-3.1305585,247.08194,0.0,-1.6104021,-0.78582394,0.94842774,5.863008,-3.542234,-0.21518342,0.14168017,18.763569,56.76906,244.54594,99131.625,22.69,4,84
7428,244.34547,-8.194321,21.012127,9.441733,-9.593349,247.08194,0.0,-4.1585135,-1.050889,-0.20118165,-1.0202783,-4.167334,0.19920446,-0.10546118,18.105234,56.76906,244.30461,99134.43,22.7,4,84
7449,244.18373,-8.287951,20.966045,9.391141,-4.8747888,247.08194,0.0,-0.88743114,-7.511256,-0.7759863,7.738308,-4.5912523,0.22690132,-0.41758367,17.388311,56.76906,244.131,99136.41,22.7,4,84
7469,244.00407,-8.405425,20.869434,9.359731,-1.8497567,247.08194,0.0,-4.737561,-2.8558648,5.52531,2.6153615,-7.5227566,0.39734364,-0.8042747,16.17391,56.76906,244.01704,99137.72,22.7,4,83
7491,243.82262,-8.509498,20.73325,9.26137,-1.1212249,247.08194,0.0,-6.263818,-2.9591553,6.09293,0.22273682,-9.290281,0.040480047,-1.3901701,15.503859,56.76906,243.85146,99139.53,22.69,4,84
7512,243.62668,-8.607321,20.603111,9.153842,-3.952982,247.08194,0.0,-6.6459312,-3.3273096,3.0249097,-0.34488282,-8.959768,-0.10546118,-1.7108147,14.580275,56.76906,243.56389,99142.83,22.69,4,84
7533,243.37381,-8.709097,20.469667,9.031207,-3.029777,247.08194,0.0,-5.809041,-6.002638,4.8283596,0.5388794,-9.599238,-0.6018744,-2.1923141,13.9038315,56.76906,243.26828,99146.28,22.7,4,84
7553,243.12537,-8.820788,20.320543,8.884491,-6.907509,247.08194,0.0,-10.18517,-5.3635726,-0.37362304,2.4141798,-11.618239,-0.94808537,-2.5608957,13.229519,56.76906,243.04303,99148.75,22.69,4,83
7574,242.87709,-8.887712,20.103634,8.755296,-1.6740985,247.08194,0.0,-11.560549,-7.6036286,2.076482,-0.27303222,-15.914905,-1.3720607,-2.7590349,12.6191225,56.76906,242.80165,99151.555,22.7,4,84
7596,242.60898,-8.952044,19.804996,8.592761,-3.1753664,247.08194,0.0,-17.975237,-4.4478674,-4.742139,3.2620165,-18.810484,-1.9664782,-2.6162896,12.279304,56.76906,242.52217,99154.69,22.69,4,84
7617,242.34435,-8.994228,19.448313,8.391038,-3.0146098,247.08194,0.0,-20.022081,-9.826104,-0.6825806,6.5527735,-22.367088,-2.2626216,-2.372344,11.739214,56.76906,242.22917,99157.98,22.69,4,84
7637,242.09438,-9.003643,19.051847,8.147962,-1.4326024,247.08194,0.0,-22.122065,-12.083638,0.59635985,7.6880126,-25.420738,-2.0442424,-2.118811,10.479007,56.76906,242.0013,99160.61,22.69,4,83
7658,241.84769,-8.954512,18.543549,7.9413714,5.644336,247.08194,0.0,-29.048927,-3.6968107,-10.648257,12.2146,-28.87675,-1.4689997,-1.865278,9.096293,56.76906,241.71375,99163.91,22.69,4,84
7680,241.6074,-8.803658,18.016521,7.74802,6.7813907,247.08194,0.0,-24.952229,-10.666508,-5.022356,7.8963795,-30.399982,-0.5411543,-1.1813782,7.4334154,56.76906,241.59438,99165.23,22.69,4,84
7701,241.35213,-8.585974,17.575459,7.45703,10.394456,247.08194,0.0,-22.62936,-14.2286215,-5.0726514,3.7003052,-32.914753,0.30786142,-0.49215218,5.980395,56.76906,241.30681,99168.516,22.69,4,84
7721,241.09726,-8.320152,17.192303,7.1457343,14.391927,247.08194,0.0,-18.118618,-12.435989,-9.707014,0.49576905,-31.211895,0.50387007,0.043675844,5.442436,56.76906,241.01926,99171.81,22.69,4,83
7743,240.84032,-8.024741,16.898851,6.827294,13.088408,247.08194,0.0,-13.694297,-15.6058235,-7.6808276,-3.7577858,-29.703033,0.084155895,1.2250541,5.7545586,56.76906,240.72627,99175.11,22.69,4,84
7764,240.58313,-7.7509975,16.681627,6.4694595,11.376967,247.08194,0.0,-10.182559,-16.339588,-6.5312185,-5.604346,-27.303223,-0.51026165,2.4820662,6.518353,56.76906,240.54993,99177.25,22.7,4,84
7785,240.31857,-7.5683312,16.495424,6.096591,7.8119216,247.08194,0.0,-8.4951315,-16.105524,-3.6643798,-5.3241286,-24.50105,-1.3795174,3.4930022,7.826498,56.76906,240.25693,99180.55,22.7,4,84
7806,240.12042,-7.4319425,16.309301,5.783316,4.96584,247.08194,0.0,-9.189585,-14.626863,-0.4023633,-2.9746144,-22.532345,-1.8833876,4.185424,8.922655,56.76906,240.15114,99181.69,22.69,4,84
7826,239.96265,-7.345879,16.1167,5.4820356,3.226891,247.08194,0.0,-8.563183,-14.924377,1.7818946,-3.3841627,-21.246218,-1.5861788,4.685033,9.266735,56.76906,240.03178,99183.016,22.69,4,83
7848,239.8571,-7.3035593,15.919327,5.1590323,0.9032759,247.08194,0.0,-9.84239,-15.8647,5.403164,-4.799619,-20.276236,-1.3198626,4.568919,9.583119,56.76906,239.85541,99185.16,22.7,4,84
7869,239.74791,-7.2881002,15.706412,4.831063,0.7786631,247.08194,0.0,-10.602357,-15.19849,6.976692,-4.9361353,-19.55773,-1.3038837,4.012851,10.336261,56.76906,239.86359,99184.984,22.69,4,84
7890,239.6887,-7.267481,15.480341,4.525189,1.3309064,247.08194,0.0,-10.2473755,-13.756803,7.098838,-4.540957,-18.638042,-1.3720607,3.213903,11.426026,56.76906,239.80391,99185.65,22.69,4,84
7910,239.60709,-7.237591,15.28416,4.2491207,1.554461,247.08194,0.0,-8.65067,-12.630863,5.7911572,-4.2822948,-17.653688,-1.4604776,2.385127,12.574382,56.76906,239.68454,99186.97,22.69,4,83
7931,239.54083,-7.2202344,15.107477,3.9840946,0.12296814,247.08194,0.0,-8.045358,-12.699997,4.1457787,-5.7839723,-16.554375,-1.639442,1.7736653,14.066817,56.76906,239.63028,99187.625,22.69,4,84
7953,239.46353,-7.211947,14.950927,3.73469,0.5417008,247.08194,0.0,-6.8880363,-11.0931835,3.3913476,-4.5625124,-15.663428,-1.8919097,1.6341157,15.076688,56.76906,239.51634,99188.94,22.69,4,84
7974,239.35074,-7.213161,14.81663,3.5071728,0.091543615,247.08194,0.0,-5.758693,-10.009701,2.435735,-3.793711,-14.528189,-1.9419771,1.6980315,15.635952,56.76906,239.39697,99190.26,22.69,4,84
7995,239.18488,-7.2050285,14.716147,3.3172321,0.24040073,247.08194,0.0,-3.78305,-8.784597,2.6153615,-2.083667,-13.4648,-1.7491642,1.816276,15.625299,56.76906,239.1691,99192.89,22.69,4,83
8016,238.99571,-7.2096887,14.645919,3.130733,-0.8220249,247.08194,0.0,-2.8756714,-8.973746,1.7315991,-1.3795313,-12.832515,-1.2793826,1.6937705,15.2684355,56.76906,238.93579,99195.53,22.69,4,84
8037,238.83539,-7.2458673,14.595662,2.9328024,-2.5456533,247.08194,0.0,-1.9282699,-9.658095,0.7472461,0.10777588,-12.2146,-0.6135923,1.3241237,14.429008,56.76906,238.83813,99196.67,22.69,4,84
8057,238.69142,-7.3174205,14.5587435,2.7257729,-4.3425,247.08194,0.0,-1.8536477,-10.14481,-0.028740235,1.3292359,-11.596684,-0.054328486,0.9257148,13.751499,56.76906,238.71877,99198.0,22.69,4,83
8106,238.35896,-7.6051965,14.451047,2.22023,-6.924378,247.08194,0.0,-3.2441854,-10.172241,-0.9627979,2.8596532,-10.641072,1.0578076,-0.45806372,12.001269,56.76906,238.37152,99201.95,22.69,4,84
8127,238.24498,-7.761594,14.368345,2.0089583,-8.176437,247.08194,0.0,-4.6883197,-10.063304,-1.7244141,4.1170387,-10.296189,1.3081448,-1.0386329,11.1916685,56.76906,238.31726,99202.61,22.69,4,84
8148,238.13358,-7.933944,14.261121,1.8069273,-8.371467,247.08194,0.0,-5.718568,-9.263357,-2.2129982,4.4331813,-9.80042,1.5744609,-1.5169365,10.149839,56.76906,238.1979,99203.92,22.69,4,84
8169,238.05878,-8.110906,14.127573,1.6162711,-8.3848505,247.08194,0.0,-7.120628,-8.818113,-2.945874,5.1876125,-9.74294,1.8503643,-1.9345202,9.147426,56.76906,238.14645,99204.45,22.68,4,84
8191,237.94472,-8.277557,13.965393,1.437798,-7.4243665,247.08194,0.0,-8.217467,-8.05522,-4.0811133,5.259463,-9.685459,2.159291,-2.2349248,8.083227,56.76906,237.97284,99206.42,22.68,4,84
8212,237.80608,-8.431549,13.777696,1.2730613,-7.2433844,247.08194,0.0,-9.436689,-7.5662937,-4.7205834,6.236631,-9.577683,2.541721,-2.3467777,6.918893,56.76906,237.79921,99208.41,22.68,4,84
8233,237.6735,-8.576241,13.57103,1.1246785,-6.347564,247.08194,0.0,-9.873867,-6.5597034,-5.5756054,6.2941113,-9.045989,2.9166942,-2.2434468,5.9825253,56.76906,237.73953,99209.06,22.68,4,84
8253,237.55605,-8.701491,13.369139,0.9916288,-5.80632,247.08194,0.0,-9.587644,-6.280347,-5.6977515,5.877378,-8.966953,3.3641052,-1.9920446,5.037636,56.76906,237.6256,99210.375,22.68,4,83
8275,237.45598,-8.814893,13.166301,0.85766184,-5.0548472,247.08194,0.0,-9.788792,-6.313703,-6.243816,5.640271,-9.354946,3.802994,-1.6586168,4.1353564,56.76906,237.5822,99210.87,22.68,4,84
8296,237.34998,-8.916224,12.969916,0.72315323,-4.6816673,247.08194,0.0,-8.923247,-6.448575,-6.236631,4.3685155,-9.462722,4.345214,-1.0982877,3.0903323,56.76906,237.35432,99213.5,22.68,4,84
8317,237.21037,-9.008046,12.801437,0.5854961,-4.196792,247.08194,0.0,-7.5557137,-6.430665,-6.373147,2.5435107,-9.103469,4.6093993,-0.5954828,2.5023062,56.76906,237.18071,99215.484,22.68,4,84
8337,237.05556,-9.092906,12.654311,0.44706625,-4.1227775,247.08194,0.0,-6.63287,-6.831258,-6.229446,0.9699829,-9.125025,4.6829023,-0.06391586,2.1997712,56.76906,237.12103,99216.14,22.68,4,83
8359,236.92722,-9.18859,12.526737,0.2983154,-4.82576,247.08194,0.0,-6.094449,-7.019628,-5.388794,-0.09340576,-9.067544,4.5625277,0.45167214,2.202967,56.76906,237.00993,99217.29,22.67,4,84
8380,236.8051,-9.295807,12.404382,0.14582911,-5.5321403,247.08194,0.0,-5.7376165,-7.3693266,-4.540957,-1.1208692,-9.14658,4.248275,0.8383631,2.4564998,56.76906,236.83632,99219.266,22.67,4,84
8401,236.64009,-9.423084,12.28737,-0.016494725,-6.3886895,247.08194,0.0,-5.3831315,-8.05656,-3.5637891,-2.3782544,-9.340576,3.6964676,1.1387677,2.9294772,56.76906,236.60846,99221.91,22.67,4,84
8421,236.47517,-9.55882,12.17052,-0.18113285,-6.6715713,247.08194,0.0,-5.7962933,-8.047037,-3.2117212,-2.5650659,-9.5561285,3.1158986,1.1994878,3.6069853,56.76906,236.54878,99222.56,22.67,4,83
8443,236.3083,-9.70289,12.044066,-0.3479451,-7.2054715,247.08194,0.0,-5.978712,-8.089783,-2.6512866,-2.8740234,-9.627978,2.4991105,1.2101405,4.2812977,56.76906,236.37517,99224.53,22.67,4,84
8464,236.14992,-9.857025,11.913684,-0.5097135,-7.5755906,247.08194,0.0,-6.4162674,-7.274247,-2.1339624,-2.2345533,-9.462722,1.8535602,1.1845741,5.051484,56.76906,236.21783,99226.375,22.67,4,84
8485,235.97313,-10.019566,11.773505,-0.65258235,-7.8531756,247.08194,0.0,-6.8010063,-6.540595,-1.6310083,-1.6022681,-9.362131,1.2740563,1.1291803,5.813148,56.76906,236.04424,99228.35,22.67,4,84
8505,235.82959,-10.188164,11.626276,-0.7805558,-8.240336,247.08194,0.0,-7.167283,-5.975505,-0.97716796,-1.1639795,-9.340576,0.7307714,1.0002834,6.5950522,56.76906,235.81094,99230.984,22.67,4,83
8527,235.66446,-10.357829,11.465762,-0.89581853,-7.8914332,247.08194,0.0,-7.9001355,-5.1352334,-0.57480466,-0.064665526,-9.599238,0.38562572,0.8788432,7.0989223,56.76906,235.75127,99231.64,22.67,4,84
8548,235.53236,-10.516825,11.299827,-0.9973764,-7.186974,247.08194,0.0,-7.824462,-4.6526403,-0.68976563,0.7472461,-9.419612,0.16405073,0.7595336,7.4461985,56.76906,235.63733,99232.97,22.67,4,84
8569,235.42604,-10.659921,11.135373,-1.0869529,-6.460503,247.08194,0.0,-7.837017,-3.9227958,-0.38799316,1.8178198,-9.196875,0.058589544,0.65513766,7.500527,56.76906,235.58597,99233.45,22.66,4,84
8589,235.34537,-10.786225,10.970402,-1.1622701,-5.8318624,247.08194,0.0,-8.029978,-3.4320476,0.17244141,2.6369166,-9.2256155,0.10013486,0.567786,7.180948,56.76906,235.47203,99234.77,22.66,4,83
8610,235.27782,-10.905344,10.796927,-1.231104,-5.524266,247.08194,0.0,-8.475822,-3.2462199,0.93405765,2.9027636,-9.5633135,0.30786142,0.3568636,6.5641594,56.76906,235.36896,99235.92,22.66,4,84
8632,235.16539,-11.022577,10.609645,-1.295121,-5.4768043,247.08194,0.0,-9.065977,-2.9843144,1.8896704,2.7518775,-9.936936,0.4857606,0.0628506,6.059224,56.76906,235.30928,99236.586,22.66,4,84
8653,235.01137,-11.135533,10.415618,-1.3567015,-5.261642,247.08194,0.0,-9.261771,-2.9853437,2.2704785,2.5650659,-10.181228,0.6125271,-0.34834146,5.652293,56.76906,235.08142,99239.22,22.66,4,84
8674,234.89317,-11.244758,10.225374,-1.4216495,-5.0228133,247.08194,0.0,-8.973996,-3.0519068,2.2129982,2.44292,-10.095008,0.6689861,-0.809601,5.301821,56.76906,235.02466,99239.74,22.65,4,84
8694,234.76164,-11.345869,10.040509,-1.4853388,-4.880843,247.08194,0.0,-8.719486,-3.115888,2.0692968,2.2704785,-10.030342,0.67005134,-1.2506205,5.0003514,56.76906,234.79681,99242.375,22.65,4,83
8715,234.58775,-11.44858,9.860134,-1.5529653,-4.8733735,247.08194,0.0,-8.405669,-3.3410196,1.6310083,2.0549269,-9.965676,0.62104917,-1.7694043,4.691425,56.76906,234.68289,99243.69,22.65,4,84
8737,234.47557,-11.552654,9.688212,-1.6270441,-5.0692925,247.08194,0.0,-7.9036264,-3.7043324,0.85502195,1.8537451,-9.721384,0.52411014,-2.0996363,4.5103297,56.76906,234.63406,99244.19,22.65,4,84
8758,234.33987,-11.661181,9.525151,-1.7121459,-5.193374,247.08194,0.0,-7.5865955,-4.3783565,-0.16525635,1.8753003,-9.721384,0.3717773,-2.2945797,4.3430834,56.76906,234.46881,99245.99,22.64,4,84
8778,234.19647,-11.767897,9.367886,-1.8102298,-5.0801935,247.08194,0.0,-7.492652,-5.052104,-1.0346484,2.191443,-9.9081955,0.2130529,-2.3116238,4.20886,56.76906,234.29521,99247.97,22.64,4,83
