time,alt,vz,vx,vy,az,pre,servo,ax,ay,axr,ayr,azr,gxr,gyr,gzr,target,altr,baro,temp,state,samples
4203,177.46992,26.046732,19.667376,14.967942,-11.166908,215.37291,0.0,-1.4595463,-0.80945307,-0.11496094,-0.24429199,-2.1339624,-0.10333065,0.13315806,0.85966843,259.92792,178.29431,99513.52,36.27,3,4
4214,177.81104,25.921558,19.649769,14.955748,-10.832492,216.0625,0.0,-1.7901027,-0.97325855,-0.38080812,-0.6610254,-2.1483326,-0.10439592,0.12463594,0.86606,259.92792,178.60074,99510.16,36.27,3,4
4225,178.14964,25.796713,19.63226,14.943544,-11.00997,215.99568,0.0,-1.4082794,-1.1173637,0.043110352,-0.54606444,-2.090852,-0.10013486,0.113983296,0.87990844,259.92792,178.90718,99506.8,36.27,3,4
4237,178.47694,25.672266,19.615393,14.934101,-10.881489,216.2333,0.0,-1.641275,-1.027131,-0.22992188,-0.61791503,-2.1124072,-0.096939065,0.113983296,0.8809737,259.9363,179.1513,99504.22,36.28,3,4
4248,178.80124,25.548018,19.599436,14.923144,-11.205939,215.52652,0.0,-1.3282146,-0.81155354,0.0,-0.17244141,-2.083667,-0.08735169,0.11504856,0.8607337,259.9363,179.57692,99499.51,36.28,3,4
4259,179.12271,25.425064,19.583733,14.914185,-11.061682,215.78847,0.0,-1.3225961,-1.0065284,0.05748047,-0.4023633,-2.0405567,-0.09054748,0.11504856,0.8341021,259.9363,179.95146,99495.47,36.28,3,4
4270,179.44485,25.302494,19.567856,14.905664,-11.018851,215.8557,0.0,-1.4140605,-0.92664397,-0.07185058,-0.38799316,-2.0405567,-0.09054748,0.10546118,0.8266452,259.9363,180.32034,99491.42,36.28,3,4
4281,179.76369,25.183165,19.550549,14.894147,-10.851368,216.17482,0.0,-1.5624248,-0.92335695,-0.25147706,-0.5173242,-2.0118165,-0.07563378,0.10333065,0.8213189,259.9363,180.32034,99491.42,36.28,3,4
4292,180.08302,25.061804,19.533878,14.885234,-11.021987,215.80952,0.0,-1.4915031,-0.7265068,-0.23710693,-0.24429199,-2.0261865,-0.070307456,0.10439592,0.8181231,259.9363,180.68353,99487.39,36.28,3,4
4303,180.40056,24.942179,19.517502,14.873462,-10.833858,216.16866,0.0,-1.4899955,-1.006807,-0.16525635,-0.5676196,-1.9830762,-0.06924219,0.111852765,0.81918836,259.9363,180.99565,99484.03,36.28,3,4
4314,180.71642,24.8201,19.501827,14.86569,-11.169627,215.47472,0.0,-1.3639579,-0.5341011,-0.17962646,0.028740235,-1.9902612,-0.07563378,0.11930962,0.81066626,259.9363,181.3021,99480.664,36.28,3,4
4325,181.02974,24.70013,19.485058,14.855056,-10.790857,216.20886,0.0,-1.5198776,-1.0391628,-0.19399658,-0.61791503,-1.9830762,-0.080960095,0.12250541,0.8000136,259.9363,181.67096,99476.625,36.28,3,4
4336,181.34389,24.581135,19.467424,14.843945,-10.834213,216.0982,0.0,-1.5336782,-0.87210274,-0.27303222,-0.45984375,-1.9687061,-0.07243799,0.12783173,0.7978831,259.9363,182.03984,99472.59,36.28,3,4
4347,181.65659,24.46184,19.450693,14.833834,-10.963148,215.83073,0.0,-1.4381746,-1.0366099,-0.064665526,-0.49576905,-2.0549269,-0.07350325,0.13209279,0.8021441,259.9363,182.4087,99468.55,36.28,3,4
4358,181.96259,24.344831,19.432688,14.823147,-10.558925,216.60904,0.0,-1.7304256,-0.9990771,-0.48139894,-0.7472461,-1.9399658,-0.07350325,0.13528858,0.8085357,259.9363,182.57895,99466.67,36.28,3,4
4369,182.26114,24.226934,19.416979,14.813575,-11.194072,215.37268,0.0,-1.2613592,-0.675139,-0.0071850587,-0.03592529,-1.9902612,-0.07456851,0.14061491,0.80107886,259.9363,182.94781,99462.64,36.28,3,4
4382,182.62817,24.08351,19.396791,14.799623,-10.682027,216.38014,0.0,-1.4786881,-1.2530057,-0.122145995,-0.8262817,-1.9543359,-0.07882957,0.1587244,0.793622,259.9363,183.25427,99459.27,36.28,3,5
4393,182.92056,23.968485,19.381216,14.788735,-10.851035,216.04237,0.0,-1.4063864,-0.981046,-0.122145995,-0.49576905,-1.9399658,-0.07350325,0.17150758,0.8032094,259.9363,183.56071,99455.91,36.28,3,4
4406,183.2819,23.825285,19.361206,14.774491,-10.748722,216.27933,0.0,-1.4561574,-1.2128292,-0.100590825,-0.7472461,-1.9758911,-0.07989483,0.18322548,0.829841,259.9363,183.87283,99452.55,36.28,3,5
4417,183.5704,23.710493,19.346455,14.764113,-10.756014,216.2445,0.0,-1.3123018,-0.9893269,-0.09340576,-0.53169435,-1.8178198,-0.0777643,0.18429075,0.84155893,259.9363,184.17928,99449.18,36.28,3,4
4430,183.92801,23.567131,19.327627,14.749566,-10.792808,215.92233,0.0,-1.3334577,-1.0209942,-0.07903565,-0.5388794,-1.8681153,-0.082025364,0.18535602,0.8362326,259.9363,184.54814,99445.14,36.28,3,5
4444,184.28564,23.424112,19.309902,14.735731,-10.615854,216.29858,0.0,-1.6031222,-1.045576,-0.35925293,-0.68976563,-1.9255958,-0.083090626,0.18855181,0.8362326,259.9363,184.91702,99441.11,36.28,3,5
4454,184.56679,23.311064,19.295639,14.724816,-10.744386,216.03914,0.0,-1.349956,-0.9773221,-0.13651611,-0.5245093,-1.8321899,-0.08522116,0.18855181,0.82557994,259.9363,185.22346,99437.734,36.28,3,4
4467,184.91203,23.171164,19.27927,14.711943,-10.769826,216.0429,0.0,-1.1916485,-1.2771232,0.122145995,-0.74006104,-1.8465601,-0.08841695,0.18748654,0.80107886,259.9363,185.5299,99434.375,36.28,3,5
4477,185.18588,23.060488,19.265564,14.700247,-10.946146,215.72003,0.0,-1.1212521,-1.1497054,0.2083667,-0.53169435,-1.8824854,-0.08522116,0.18109496,0.793622,259.9363,185.84203,99431.01,36.28,3,4
4490,185.52441,22.921223,19.249756,14.686162,-10.711699,216.11267,0.0,-1.3848882,-1.1245358,-0.122145995,-0.6610254,-1.8824854,-0.08628642,0.17150758,0.80107886,259.94473,186.01828,99429.13,36.29,3,5
4503,185.85686,22.784014,19.232132,14.671158,-10.766921,216.05798,0.0,-1.3969805,-0.95807326,-0.17244141,-0.48858398,-1.8753003,-0.08841695,0.16192019,0.79681784,259.94473,186.32474,99425.766,36.29,3,5
4513,186.12202,22.672562,19.219034,14.661593,-10.743379,216.01366,0.0,-1.2741065,-1.0296683,-0.064665526,-0.54606444,-1.8034497,-0.0958738,0.1555286,0.793622,259.94473,186.69362,99421.734,36.29,3,4
4526,186.45706,22.534603,19.202265,14.647952,-10.754788,216.0394,0.0,-1.3833939,-1.0276841,-0.14370117,-0.54606444,-1.8824854,-0.09374327,0.15765914,0.7882957,259.94473,187.0625,99417.695,36.29,3,5
4567,187.43576,22.101095,19.150074,14.597883,-10.945818,215.73416,0.0,-1.1083331,-0.9955379,0.15088624,-0.39517823,-1.8250049,-0.094808534,0.15020229,0.8064052,259.94473,187.92513,99408.27,36.29,3,5
4579,187.75296,21.968649,19.134304,14.584985,-10.593575,216.29132,0.0,-1.2018282,-1.3636913,0.014370117,-0.8909473,-1.7675245,-0.10333065,0.15126756,0.79255676,259.94473,188.23157,99404.91,36.29,3,5
4592,188.06795,21.838133,19.118353,14.569322,-10.626102,216.22226,0.0,-1.1714319,-1.1565604,-0.021555176,-0.68976563,-1.7028589,-0.099069595,0.1470065,0.7861652,259.94473,188.53802,99401.55,36.29,3,5
4604,188.38087,21.70493,19.102901,14.557387,-10.923434,215.72803,0.0,-1.0081483,-1.2192628,0.28740233,-0.59635985,-1.8178198,-0.10759171,0.1438107,0.78936094,259.94473,188.84448,99398.17,36.29,3,5
4616,188.6921,21.573343,19.087797,14.542934,-10.890145,215.82564,0.0,-1.0490059,-1.0294905,0.17244141,-0.44547364,-1.7603394,-0.11611383,0.14168017,0.793622,259.94473,189.15662,99394.81,36.29,3,5
4629,189.00421,21.441628,19.071753,14.531122,-10.663627,216.17194,0.0,-1.1795101,-1.1199299,-0.028740235,-0.6322852,-1.7244141,-0.12357068,0.14168017,0.7882957,259.94473,189.70709,99388.766,36.29,3,5
4641,189.31396,21.31088,19.056246,14.516676,-10.598123,216.57213,0.0,-1.2421054,-1.0806015,-0.12933105,-0.6251001,-1.7100439,-0.13209279,0.14274544,0.7914915,259.94473,190.07597,99384.72,36.29,3,5
4654,189.62547,21.178982,19.040318,14.504933,-10.688283,216.71811,0.0,-1.3021814,-0.969136,-0.1580713,-0.48139894,-1.7747095,-0.13422333,0.14168017,0.78936094,259.94473,190.32568,99382.03,36.29,3,5
4666,189.92299,21.050903,19.024954,14.491968,-10.458,216.4507,0.0,-1.3384143,-1.1401801,-0.27303222,-0.732876,-1.7028589,-0.12783173,0.13954964,0.7819041,259.94473,190.49594,99380.125,36.29,3,5
4678,190.2115,20.92334,19.009323,14.481857,-10.556425,216.27913,0.0,-1.4403952,-0.6908406,-0.42391846,-0.2802173,-1.6884888,-0.13102753,0.13954964,0.7840346,259.94473,190.80806,99376.76,36.29,3,5
4690,190.49796,20.797302,18.99416,14.470755,-10.491487,216.36375,0.0,-1.343266,-1.0325708,-0.2945874,-0.61073,-1.6956738,-0.13954964,0.1438107,0.7840346,259.94473,191.12587,99373.28,36.29,3,5
4701,190.78294,20.67141,18.979107,14.459818,-10.734321,215.98541,0.0,-1.2303768,-0.6660372,-0.16525635,-0.17244141,-1.6597486,-0.13741912,0.15339808,0.7701862,259.94473,191.29613,99371.375,36.29,3,5
4713,191.06216,20.545574,18.963697,14.448548,-10.446574,216.3917,0.0,-1.2453221,-1.1791677,-0.21555176,-0.7544312,-1.6525635,-0.13528858,0.165116,0.76272935,259.94473,191.60826,99368.016,36.29,3,5
4725,191.34074,20.42043,18.948547,14.4366665,-10.5398245,216.22993,0.0,-1.3205861,-0.9055795,-0.28740233,-0.45984375,-1.6741186,-0.12676647,0.17576863,0.7616641,259.94473,191.85228,99365.31,36.29,3,5
4737,191.61432,20.295206,18.933458,14.42694,-10.420163,216.3828,0.0,-1.2743149,-1.0992486,-0.2802173,-0.6825806,-1.6310083,-0.13315806,0.18216023,0.7595336,259.94473,192.10199,99362.625,36.29,3,5
4749,191.88733,20.171146,18.917713,14.41457,-10.477295,216.27092,0.0,-1.3257642,-0.880978,-0.33769774,-0.45265868,-1.6310083,-0.13102753,0.18961707,0.7595336,259.94473,192.34602,99359.94,36.29,3,5
4761,192.15028,20.04927,18.902472,14.407045,-10.3762245,216.383,0.0,-1.3893626,-0.7748352,-0.47421387,-0.38799316,-1.5735278,-0.13528858,0.19707392,0.75633776,259.94473,192.65247,99356.57,36.29,3,5
4772,192.41531,19.928087,18.886993,14.396417,-10.511755,216.17574,0.0,-1.4123297,-0.6548174,-0.43110353,-0.21555176,-1.6381934,-0.12783173,0.20772657,0.75633776,259.94473,192.90218,99353.88,36.29,3,5
4784,192.67169,19.80861,18.87127,14.38677,-10.357047,216.37129,0.0,-1.446745,-0.9819084,-0.48139894,-0.5676196,-1.6741186,-0.11824436,0.21731395,0.75101143,259.94473,192.90218,99353.88,36.29,3,5
4795,192.92607,19.689295,18.856573,14.375545,-10.55462,216.0774,0.0,-1.2308567,-0.9915246,-0.19399658,-0.51013917,-1.6597486,-0.10865697,0.23222765,0.72970617,259.94473,193.14621,99351.19,36.29,3,5
4806,193.18187,19.568933,18.841661,14.3666935,-10.585179,216.01631,0.0,-1.337913,-0.6113268,-0.3305127,-0.13651611,-1.6238233,-0.10972224,0.24501082,0.72437984,259.94473,193.45267,99347.82,36.29,3,5
4818,193.43875,19.449705,18.827473,14.356659,-10.386676,216.27293,0.0,-1.2261631,-0.9519769,-0.30895752,-0.53169435,-1.5376025,-0.11504856,0.2609898,0.7254451,259.94473,193.75911,99344.46,36.29,3,5
4829,193.69395,19.329184,18.813272,14.346788,-10.712333,215.81192,0.0,-1.1352842,-0.75331664,-0.064665526,-0.22992188,-1.6166382,-0.11504856,0.27696875,0.71798825,259.94473,194.00882,99341.766,36.29,3,5
4841,193.94534,19.209095,18.799072,14.339721,-10.709451,215.80849,0.0,-1.0259316,-0.78872335,0.021555176,-0.27303222,-1.5519726,-0.11717909,0.28229508,0.71798825,259.94473,194.25285,99339.08,36.29,3,5
4852,194.1935,19.090782,18.785738,14.3295965,-10.857441,215.6165,0.0,-0.87911874,-0.8317301,0.23710693,-0.27303222,-1.5591577,-0.10865697,0.28868666,0.7126619,259.94473,194.56499,99335.71,36.29,3,5
4863,194.43721,18.973295,18.771984,14.324245,-10.855131,215.84712,0.0,-1.0221858,-0.3823278,0.05748047,0.1580713,-1.5016773,-0.10652645,0.2972088,0.7030745,259.94473,194.809,99333.016,36.29,3,5
4874,194.67543,18.857197,18.759367,14.316311,-10.592398,216.1625,0.0,-0.9512007,-1.0256499,0.043110352,-0.5388794,-1.5088624,-0.10013486,0.30466563,0.7094661,259.94473,195.05304,99330.33,36.29,3,5
4885,194.91287,18.741274,18.746607,14.307543,-10.755954,215.94519,0.0,-1.1406584,-0.5738564,-0.050295413,-0.03592529,-1.587898,-0.08948222,0.3057309,0.7073356,259.94473,195.30275,99327.64,36.29,3,5
4896,195.15123,18.624937,18.733618,14.301492,-10.478003,216.28535,0.0,-1.2404523,-0.6638182,-0.2945874,-0.20118165,-1.5160474,-0.09267801,0.30679616,0.7073356,259.94473,195.60919,99324.266,36.29,3,5
4907,195.38757,18.509144,18.722178,14.291635,-10.510438,216.2322,0.0,-1.108108,-0.8296449,-0.15088624,-0.35925293,-1.5016773,-0.084155895,0.3057309,0.71159667,259.94473,195.8589,99321.58,36.29,3,5
4918,195.62341,18.393654,18.709635,14.284485,-10.404734,216.35146,0.0,-1.3441933,-0.57652617,-0.42391846,-0.122145995,-1.5160474,-0.07882957,0.3057309,0.72011876,259.94473,196.10294,99318.89,36.29,3,5
4929,195.8567,18.279013,18.698038,14.273891,-10.267286,216.51257,0.0,-1.0697653,-1.1270654,-0.25147706,-0.71850586,-1.4298266,-0.07669904,0.30253512,0.7392935,259.94473,196.42073,99315.41,36.29,3,5
4940,196.09149,18.164543,18.686539,14.263797,-10.568758,216.11736,0.0,-1.1165359,-0.620025,-0.13651611,-0.13651611,-1.472937,-0.068176925,0.3089267,0.74461985,259.94473,196.59666,99313.5,36.29,3,5
4953,196.3643,18.028734,18.672794,14.251711,-10.444831,216.2931,0.0,-0.91404814,-1.1677337,-0.014370117,-0.71850586,-1.4441968,-0.06498113,0.3153183,0.75633776,259.94473,196.91447,99310.03,36.29,3,6
4965,196.63487,17.895224,18.6603,14.239411,-10.660291,216.07765,0.0,-0.9324663,-0.6288033,0.064665526,-0.14370117,-1.4010864,-0.06711166,0.30679616,0.7456851,259.94473,197.0904,99308.125,36.29,3,6
4976,196.85287,17.785765,18.648893,14.230548,-10.557989,216.18132,0.0,-0.9090576,-1.1228068,0.064665526,-0.6394702,-1.4944922,-0.07456851,0.30466563,0.74035877,259.94473,197.4082,99304.64,36.29,3,5
4988,197.11601,17.652744,18.63833,14.217369,-10.814814,215.70882,0.0,-0.73047745,-0.9246353,0.3520679,-0.40954834,-1.4513818,-0.06711166,0.30786142,0.74461985,259.94473,197.65224,99301.95,36.29,3,6
4999,197.33392,17.541319,18.62823,14.210272,-10.853426,215.65692,0.0,-0.60542,-1.0165439,0.47421387,-0.51013917,-1.4154565,-0.070307456,0.29933932,0.74675035,259.94473,197.82816,99300.05,36.29,3,5
5011,197.5907,17.408216,18.617722,14.198389,-10.711476,215.84059,0.0,-0.81088036,-0.5895314,0.19399658,-0.11496094,-1.3292359,-0.06391586,0.29188246,0.74781567,259.94473,198.07219,99297.35,36.29,3,6
5022,197.8019,17.297474,18.60672,14.1923275,-10.597174,215.95197,0.0,-0.9381874,-0.7668979,0.043110352,-0.28740233,-1.4154565,-0.06391586,0.28336033,0.74461985,259.94473,198.07219,99297.35,36.29,3,5
5034,198.05469,17.16564,18.595182,14.18158,-10.507662,216.07753,0.0,-1.0036573,-0.6787153,-0.07185058,-0.21555176,-1.3795313,-0.06178534,0.26205507,0.7286409,259.94473,198.3219,99294.664,36.29,3,6
5047,198.29689,17.037477,18.582973,14.175148,-10.417613,216.19313,0.0,-1.0081776,-0.83939934,-0.12933105,-0.38799316,-1.3867164,-0.066046394,0.25566345,0.71798825,259.94473,198.56592,99291.97,36.29,3,6
5087,199.03363,16.612364,18.54926,14.1399765,-10.926517,215.7344,0.0,-0.8034768,-0.5261344,0.38080812,-0.0071850587,-1.4226416,-0.046871636,0.23009712,0.70840085,259.95312,199.48605,99282.02,36.3,3,6
5099,199.27368,16.486221,18.537199,14.13339,-10.67433,215.98236,0.0,-0.70277536,-0.8667205,0.26584718,-0.4167334,-1.3220508,-0.05006743,0.21837921,0.7052051,259.94473,199.79742,99278.516,36.29,3,6
5111,199.51273,16.362057,18.524738,14.12461,-10.66276,216.02357,0.0,-0.8902117,-0.35246456,0.122145995,0.10777588,-1.2717553,-0.049002163,0.21411815,0.70840085,259.95312,199.97981,99276.64,36.3,3,6
5123,199.75052,16.237103,18.511395,14.117992,-10.313076,216.17473,0.0,-1.0511482,-0.7457228,-0.23710693,-0.30177248,-1.3292359,-0.05219796,0.2066613,0.71159667,259.94473,200.29115,99273.125,36.29,3,6
5135,199.98625,16.114546,18.498955,14.109008,-10.075575,216.65558,0.0,-1.2624787,-0.76524734,-0.55324954,-0.3161426,-1.3579761,-0.039414786,0.20453078,0.7041398,259.94473,200.47842,99271.11,36.29,3,6
5146,200.2158,15.992767,18.486156,14.100634,-10.04634,216.66837,0.0,-1.3185427,-0.7108623,-0.61073,-0.25147706,-1.3651612,-0.034088463,0.2034655,0.700944,259.95312,200.65517,99269.234,36.3,3,6
5158,200.43938,15.870445,18.475649,14.090989,-10.060644,216.63503,0.0,-1.1527362,-0.970562,-0.49576905,-0.53169435,-1.343606,-0.03089267,0.20026971,0.7094661,259.95312,200.83678,99267.22,36.3,3,6
5170,200.65572,15.750049,18.465738,14.082223,-10.402449,216.49301,0.0,-1.0549093,-0.5474984,-0.16525635,-0.086220704,-1.3148657,-0.02876214,0.19813919,0.71159667,259.95312,201.02406,99265.2,36.3,3,6
5181,200.8689,15.630777,18.455362,14.073185,-10.4631,216.09784,0.0,-0.8227303,-0.9985547,0.021555176,-0.5604346,-1.3364209,-0.03089267,0.19707392,0.69987875,259.95312,201.27377,99262.51,36.3,3,6
5192,201.08122,15.511828,18.444702,14.06288,-10.530665,216.02306,0.0,-0.8805237,-0.77015334,0.043110352,-0.3161426,-1.3364209,-0.026631612,0.19813919,0.6956177,259.95312,201.5178,99259.81,36.3,3,6
5204,201.29413,15.394595,18.433992,14.052886,-10.24454,216.28157,0.0,-0.89346325,-1.0913651,-0.20118165,-0.66821045,-1.3004956,-0.027696876,0.20026971,0.6988135,259.95312,201.76752,99257.125,36.3,3,6
5215,201.5049,15.276641,18.424578,14.040837,-10.502583,216.03229,0.0,-0.72488105,-0.9602175,0.10777588,-0.54606444,-1.2717553,-0.025566347,0.19920446,0.7030745,259.95312,201.94913,99255.11,36.3,3,6
5227,201.71277,15.158939,18.414686,14.030276,-10.361171,216.15002,0.0,-0.6990527,-1.1543896,0.0,-0.76161623,-1.2430152,-0.02876214,0.20026971,0.70840085,259.95312,202.13641,99253.086,36.3,3,6
5238,201.9164,15.042597,18.405006,14.018437,-10.629541,215.91246,0.0,-0.63699305,-0.9691538,0.2586621,-0.5604346,-1.2789404,-0.029827405,0.19920446,0.7094661,259.95312,202.31802,99251.06,36.3,3,6
5249,202.11412,14.928054,18.395334,14.006166,-10.390176,216.10703,0.0,-0.7336284,-1.0954652,0.0,-0.68976563,-1.2645704,-0.039414786,0.19813919,0.7052051,259.95312,202.31802,99251.06,36.3,3,6
5260,202.30867,14.8139925,18.38594,13.994824,-10.493877,216.20586,0.0,-0.5877701,-1.1023586,0.16525635,-0.7256909,-1.2142749,-0.046871636,0.20240025,0.7126619,259.95312,202.50531,99249.05,36.3,3,6
5272,202.5006,14.700621,18.377468,13.981479,-10.412308,216.2631,0.0,-0.5966334,-1.1681049,0.086220704,-0.7975415,-1.1999048,-0.049002163,0.20879184,0.716923,259.95312,202.67557,99247.17,36.3,3,6
5282,202.68314,14.588143,18.367577,13.97104,-10.690133,216.01523,0.0,-0.6569152,-0.9184749,0.2945874,-0.5029541,-1.3076807,-0.05752428,0.21198763,0.70627034,259.95312,202.80042,99245.83,36.3,3,6
5293,202.86241,14.478774,18.358635,13.957593,-10.539256,216.12178,0.0,-0.43755707,-1.2696126,0.26584718,-0.92687255,-1.1855347,-0.06498113,0.21411815,0.69668293,259.95312,202.98203,99243.81,36.3,3,6
5304,203.0415,14.3690815,18.348356,13.946064,-10.394142,216.22491,0.0,-0.799645,-0.88506556,-0.028740235,-0.46702883,-1.2430152,-0.07243799,0.21518342,0.6988135,259.95312,203.23174,99241.12,36.3,3,6
5315,203.22408,14.259182,18.33889,13.935248,-10.354162,216.24571,0.0,-0.5851581,-1.1952074,0.028740235,-0.8334668,-1.1711645,-0.082025364,0.21837921,0.69774824,259.95312,203.4928,99238.28,36.3,3,6
5326,203.40706,14.150838,18.329563,13.921979,-10.14423,216.41017,0.0,-0.9354388,-0.9281062,-0.3161426,-0.48858398,-1.2286451,-0.082025364,0.221575,0.69348717,259.95312,203.73685,99235.59,36.3,3,6
5339,203.61923,14.022774,18.318071,13.90991,-10.200529,216.37737,0.0,-0.76706326,-1.1542594,-0.20118165,-0.7472461,-1.2142749,-0.09374327,0.23861924,0.68176925,259.95312,203.92413,99233.58,36.3,3,7
5349,203.79997,13.913676,18.308838,13.897421,-10.103349,216.44687,0.0,-0.7941489,-1.0391486,-0.28740233,-0.6394702,-1.1424243,-0.099069595,0.2514024,0.67324716,259.95312,204.10573,99231.555,36.3,3,6
5360,203.97511,13.807313,18.298285,13.888589,-9.876822,216.6253,0.0,-1.0959284,-0.90992427,-0.6251001,-0.43110353,-1.2070899,-0.10972224,0.25992453,0.67218184,259.95312,204.35545,99228.86,36.3,3,6
5372,204.17786,13.6847925,18.287388,13.875683,-9.846382,216.66206,0.0,-1.0304902,-0.9263512,-0.61791503,-0.46702883,-1.1496093,-0.112918034,0.27057716,0.6689861,259.95312,204.53706,99226.84,36.3,3,7
5384,204.3763,13.563665,18.275581,13.8665495,-10.00626,216.55058,0.0,-1.0082083,-0.777546,-0.45265868,-0.3161426,-1.1639795,-0.12037488,0.2908172,0.66152924,259.95312,204.72433,99224.83,36.3,3,7
5396,204.57115,13.443109,18.263897,13.856857,-9.8132,216.54732,0.0,-1.1043144,-0.9211303,-0.6825806,-0.42391846,-1.1927197,-0.12357068,0.3057309,0.65513766,259.95312,204.91162,99222.805,36.3,3,7
5408,204.76279,13.322387,18.252708,13.846992,-9.947723,216.46138,0.0,-0.98856777,-0.8299595,-0.49576905,-0.366438,-1.1424243,-0.11930962,0.3323625,0.6498113,259.95312,205.0308,99221.45,36.3,3,7
5420,204.94951,13.201325,18.242064,13.836662,-10.132325,216.33502,0.0,-0.8164462,-0.9430485,-0.26584718,-0.5173242,-1.1496093,-0.112918034,0.34301516,0.6508766,259.95312,205.2181,99219.44,36.3,3,7
5432,205.13594,13.080173,18.231106,13.827282,-10.234036,216.27469,0.0,-0.94087356,-0.6794161,-0.20118165,-0.21555176,-1.1999048,-0.111852765,0.350472,0.6402239,259.95312,205.46213,99216.75,36.3,3,7
5444,205.32396,12.958659,18.21982,13.818882,-10.25042,216.27913,0.0,-0.7885865,-0.8137221,-0.12933105,-0.39517823,-1.1424243,-0.112918034,0.3685815,0.628506,259.95312,205.64941,99214.734,36.3,3,7
5456,205.50789,12.840134,18.209284,13.810527,-10.228764,216.29143,0.0,-0.97576165,-0.49636343,-0.18681152,-0.028740235,-1.1567944,-0.10865697,0.37390783,0.624245,259.95312,205.89345,99212.04,36.3,3,7
5467,205.6894,12.724613,18.197912,13.804001,-10.204472,216.33305,0.0,-0.9011043,-0.52727884,-0.17244141,-0.086220704,-1.099314,-0.1107875,0.37923414,0.61678815,259.95312,206.08073,99210.016,36.3,3,7
5479,205.86899,12.609982,18.18756,13.796551,-10.226415,216.31955,0.0,-0.93529564,-0.4836726,-0.1580713,-0.028740235,-1.1208692,-0.10226539,0.3898868,0.6178534,259.95312,206.26802,99208.0,36.3,3,7
5490,206.04524,12.496062,18.17776,13.7918,-9.914291,216.53033,0.0,-0.5982789,-0.42508268,-0.2586621,-0.12933105,-0.6825806,-0.098004326,0.39627838,0.6199839,259.95312,206.38719,99206.66,36.3,3,7
5501,206.2166,12.39941,18.199545,13.803819,-2.6628585,213.43993,0.0,12.799209,7.4554996,0.91250247,1.0274634,16.389118,-0.09267801,0.40266997,0.62531024,259.95312,206.51205,99205.31,36.3,3,7
5513,206.40417,13.178121,19.698359,14.568248,43.477287,209.30269,0.0,54.017754,28.159094,-17.25851,0.43828857,79.07157,-0.08522116,0.4111921,0.6540724,259.95312,206.51205,99205.31,36.3,3,20
5523,206.52077,13.567233,20.178293,14.627333,-5.5210433,214.73093,0.0,-8.68178,36.744934,-0.84065187,36.74439,9.656719,-0.1768339,0.27164245,0.7616641,259.95312,206.33044,99207.33,36.3,3,12
5535,206.67352,13.44686,20.16169,14.700769,-9.554986,216.38072,0.0,-1.6509819,0.9251859,-0.7688013,1.5519726,-0.8047266,-0.8266452,0.9470201,0.572047,259.95312,206.57448,99204.64,36.3,3,8
5546,206.8231,13.3441105,20.157074,14.684406,-10.465603,216.31703,0.0,-0.81727624,0.8799446,0.4023633,1.1711645,-0.58198977,-1.1291803,1.7342505,0.41438788,259.95312,206.88095,99201.27,36.3,3,7
5556,206.97272,13.230492,20.141237,14.707102,-11.011077,216.05338,0.0,-2.1899922,3.1488972,0.7759863,3.8368213,-0.91250247,-1.2048141,1.9888487,0.6380934,259.95312,207.06824,99199.25,36.3,3,7
5595,207.4856,12.760013,19.921988,14.774009,-18.567326,213.75291,0.0,-14.86867,8.305265,4.8427296,14.786851,-11.165581,-0.8341021,2.1997712,0.777643,259.95312,207.73224,99191.99,36.3,3,8
5607,207.66887,12.564581,19.801493,14.8014965,-13.038536,215.29596,0.0,-12.796684,4.424073,0.0071850587,10.41115,-9.239985,-0.73290193,2.3105586,0.77231675,259.95312,208.05573,99188.484,36.3,3,9
5617,207.84492,12.397416,19.704489,14.802316,-14.137088,215.83614,0.0,-4.3046064,-0.6376312,2.823728,1.7100439,-5.173242,-0.46871635,2.263687,0.69987875,259.95312,208.29977,99185.8,36.3,3,8
5629,208.05199,12.24369,19.646225,14.829099,-11.324817,217.60213,0.0,-1.9893141,1.912627,1.2573853,2.6656568,-1.1064991,0.051132694,2.1156151,0.41438788,259.95312,208.61191,99182.43,36.3,3,8
5641,208.27388,12.105173,19.614801,14.851777,-12.589089,217.01462,0.0,-4.1602626,-0.19022787,1.7100439,1.9974463,-4.26074,0.24820662,2.111354,0.17044231,259.95312,208.91837,99179.07,36.3,3,8
5653,208.49475,11.944858,19.53513,14.82015,-19.067171,214.94229,0.0,-7.6265903,-2.3586173,7.098838,1.8824854,-9.77168,0.32597092,2.3137543,-0.22583607,259.95312,209.22484,99175.7,36.3,3,8
5664,208.72025,11.724622,19.434647,14.791045,-21.296564,214.59166,0.0,-9.923233,-6.917759,8.55022,-0.8478369,-14.298266,0.3089267,2.4628913,-0.48363006,259.95312,209.59941,99171.67,36.3,3,9
5675,208.94992,11.487442,19.300865,14.712006,-27.77199,213.69452,0.0,-9.019889,-9.209858,15.196399,-3.2763867,-15.720908,0.36751625,2.3489082,-0.72011876,259.95312,209.90587,99168.3,36.3,3,9
5686,209.20805,11.228789,19.148136,14.588199,-17.922321,215.67354,0.0,-17.220785,-15.095381,4.188889,-4.160149,-23.566992,0.32384038,1.9760655,-1.063134,259.95312,210.33719,99163.59,36.3,3,10
